,Date,Price,Change,Score,Square
80,2018-10-09,25.420000076293945,-0.09000015258789062,35.0,1225.0
81,2018-10-10,25.389999389648438,0.0,0.0,0.0
82,2018-10-11,25.25,-0.04000091552734375,26.0,676.0
83,2018-10-12,25.329999923706055,0.020000457763671875,-28.0,784.0
84,2018-10-15,25.270000457763672,0.0,-9.0,81.0
85,2018-10-16,25.280000686645508,0.07000160217285156,-9.0,81.0
86,2018-10-17,25.40999984741211,0.049999237060546875,25.0,625.0
87,2018-10-18,25.520000457763672,0.07999992370605469,57.0,3249.0
88,2018-10-19,25.469999313354492,-0.04000091552734375,4.0,16.0
89,2018-10-22,25.559999465942383,0.03999900817871094,5.0,25.0
90,2018-10-23,25.520000457763672,-0.020000457763671875,-11.0,121.0
91,2018-10-24,25.649999618530273,-0.010000228881835938,-9.0,81.0
